device,eastern_time,var,name,value
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:06:58 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:07:01 2019,air_carbon_dioxide_ppm,T6713-Top,534.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:07:04 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:11:54 2019,air_carbon_dioxide_ppm,T6713-Top,530.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:11:55 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:11:58 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:16:56 2019,air_carbon_dioxide_ppm,T6713-Top,523.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:16:58 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:17:01 2019,air_humidity_percent,SHT25-Top,17.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:21:54 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:21:55 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:21:59 2019,air_carbon_dioxide_ppm,T6713-Top,522.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:26:56 2019,air_carbon_dioxide_ppm,T6713-Top,530.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:27:01 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:27:03 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:31:56 2019,air_carbon_dioxide_ppm,T6713-Top,530.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:32:00 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:32:02 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:36:56 2019,air_carbon_dioxide_ppm,T6713-Top,522.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:37:01 2019,air_humidity_percent,SHT25-Top,17.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:37:04 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:41:56 2019,air_carbon_dioxide_ppm,T6713-Top,520.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:41:57 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:41:59 2019,air_humidity_percent,SHT25-Top,17.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:46:58 2019,air_carbon_dioxide_ppm,T6713-Top,530.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:47:02 2019,air_humidity_percent,SHT25-Top,17.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:47:04 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:52:02 2019,air_humidity_percent,SHT25-Top,17.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:52:04 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:52:06 2019,air_carbon_dioxide_ppm,T6713-Top,524.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:57:00 2019,air_carbon_dioxide_ppm,T6713-Top,522.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:57:00 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 19:57:05 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:02:03 2019,air_carbon_dioxide_ppm,T6713-Top,530.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:02:05 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:02:06 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:06:58 2019,air_carbon_dioxide_ppm,T6713-Top,527.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:06:59 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:07:01 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:12:05 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:12:07 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:12:12 2019,air_carbon_dioxide_ppm,T6713-Top,523.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:17:04 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:17:09 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:17:11 2019,air_carbon_dioxide_ppm,T6713-Top,515.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:22:02 2019,air_carbon_dioxide_ppm,T6713-Top,528.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:22:05 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:22:11 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:27:02 2019,air_carbon_dioxide_ppm,T6713-Top,522.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:27:04 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:27:09 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:32:02 2019,air_carbon_dioxide_ppm,T6713-Top,520.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:32:05 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:32:11 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:37:05 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:37:08 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:37:10 2019,air_carbon_dioxide_ppm,T6713-Top,527.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:42:06 2019,air_carbon_dioxide_ppm,T6713-Top,523.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:42:12 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:42:14 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:47:05 2019,air_carbon_dioxide_ppm,T6713-Top,512.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:47:06 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:47:12 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:52:06 2019,air_carbon_dioxide_ppm,T6713-Top,512.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:52:06 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:52:09 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:57:05 2019,air_carbon_dioxide_ppm,T6713-Top,505.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:57:12 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 20:57:14 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:02:07 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:02:09 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:02:14 2019,air_carbon_dioxide_ppm,T6713-Top,507.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:07:07 2019,air_carbon_dioxide_ppm,T6713-Top,508.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:07:13 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:07:15 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:12:09 2019,air_carbon_dioxide_ppm,T6713-Top,499.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:12:14 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:12:18 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:17:11 2019,air_carbon_dioxide_ppm,T6713-Top,503.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:17:13 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:17:14 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:22:10 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:22:12 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:22:17 2019,air_carbon_dioxide_ppm,T6713-Top,505.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:27:10 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:27:12 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:27:19 2019,air_carbon_dioxide_ppm,T6713-Top,516.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:32:12 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:32:12 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:32:16 2019,air_carbon_dioxide_ppm,T6713-Top,517.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:37:12 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:37:13 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:37:19 2019,air_carbon_dioxide_ppm,T6713-Top,512.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:42:12 2019,air_carbon_dioxide_ppm,T6713-Top,513.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:42:13 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:42:15 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:47:11 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:47:13 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:47:15 2019,air_carbon_dioxide_ppm,T6713-Top,505.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:52:13 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:52:14 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:52:17 2019,air_carbon_dioxide_ppm,T6713-Top,507.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:57:13 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:57:16 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 21:57:18 2019,air_carbon_dioxide_ppm,T6713-Top,510.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:02:17 2019,air_carbon_dioxide_ppm,T6713-Top,506.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:02:20 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:02:26 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:07:13 2019,air_carbon_dioxide_ppm,T6713-Top,514.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:07:19 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:07:23 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:12:15 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:12:17 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:12:20 2019,air_carbon_dioxide_ppm,T6713-Top,511.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:17:17 2019,air_carbon_dioxide_ppm,T6713-Top,512.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:17:20 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:17:24 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:22:15 2019,air_carbon_dioxide_ppm,T6713-Top,507.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:22:16 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:22:17 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:27:18 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:27:21 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:27:24 2019,air_carbon_dioxide_ppm,T6713-Top,503.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:32:17 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:32:18 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:32:24 2019,air_carbon_dioxide_ppm,T6713-Top,507.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:37:22 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:37:23 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:37:27 2019,air_carbon_dioxide_ppm,T6713-Top,508.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:42:20 2019,air_carbon_dioxide_ppm,T6713-Top,513.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:42:22 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:42:23 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:47:20 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:47:24 2019,air_carbon_dioxide_ppm,T6713-Top,516.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:47:26 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:52:20 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:52:21 2019,air_carbon_dioxide_ppm,T6713-Top,517.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:52:26 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:57:24 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:57:25 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 22:57:26 2019,air_carbon_dioxide_ppm,T6713-Top,508.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:02:22 2019,air_carbon_dioxide_ppm,T6713-Top,509.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:02:25 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:02:31 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:07:23 2019,air_carbon_dioxide_ppm,T6713-Top,512.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:07:30 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:07:32 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:12:24 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:12:25 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:12:29 2019,air_carbon_dioxide_ppm,T6713-Top,514.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:17:24 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:17:26 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:17:27 2019,air_carbon_dioxide_ppm,T6713-Top,512.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:22:27 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:22:27 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:22:28 2019,air_carbon_dioxide_ppm,T6713-Top,506.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:27:28 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:27:34 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:27:35 2019,air_carbon_dioxide_ppm,T6713-Top,518.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:32:25 2019,air_carbon_dioxide_ppm,T6713-Top,530.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:32:30 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:32:33 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:37:26 2019,air_temperature_celcius,SHT25-Top,24.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:37:27 2019,air_carbon_dioxide_ppm,T6713-Top,532.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:37:34 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:42:27 2019,air_temperature_celcius,SHT25-Top,25.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:42:32 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:42:37 2019,air_carbon_dioxide_ppm,T6713-Top,529.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:47:30 2019,air_temperature_celcius,SHT25-Top,25.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:47:31 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:47:36 2019,air_carbon_dioxide_ppm,T6713-Top,541.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:52:30 2019,air_carbon_dioxide_ppm,T6713-Top,537.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:52:37 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:52:39 2019,air_temperature_celcius,SHT25-Top,25.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:57:29 2019,air_temperature_celcius,SHT25-Top,25.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:57:30 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Tue Mar 12 23:57:40 2019,air_carbon_dioxide_ppm,T6713-Top,535.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:02:29 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:02:30 2019,air_carbon_dioxide_ppm,T6713-Top,536.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:02:34 2019,air_temperature_celcius,SHT25-Top,25.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:07:31 2019,air_carbon_dioxide_ppm,T6713-Top,538.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:07:34 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:07:36 2019,air_temperature_celcius,SHT25-Top,25.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:12:29 2019,air_carbon_dioxide_ppm,T6713-Top,540.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:12:35 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:12:38 2019,air_temperature_celcius,SHT25-Top,25.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:17:32 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:17:35 2019,air_temperature_celcius,SHT25-Top,25.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:17:38 2019,air_carbon_dioxide_ppm,T6713-Top,547.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:22:31 2019,air_carbon_dioxide_ppm,T6713-Top,546.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:22:33 2019,air_temperature_celcius,SHT25-Top,25.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:22:34 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:27:38 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:27:45 2019,air_carbon_dioxide_ppm,T6713-Top,542.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:27:48 2019,air_temperature_celcius,SHT25-Top,25.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:32:35 2019,air_temperature_celcius,SHT25-Top,25.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:32:42 2019,air_carbon_dioxide_ppm,T6713-Top,527.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:32:44 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:37:34 2019,air_carbon_dioxide_ppm,T6713-Top,529.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:37:37 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:37:41 2019,air_temperature_celcius,SHT25-Top,25.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:42:33 2019,air_carbon_dioxide_ppm,T6713-Top,530.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:42:38 2019,air_temperature_celcius,SHT25-Top,25.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:42:40 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:47:33 2019,air_temperature_celcius,SHT25-Top,25.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:47:34 2019,air_carbon_dioxide_ppm,T6713-Top,528.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:47:41 2019,air_humidity_percent,SHT25-Top,16.00
EDU-30A77B2D-f4-5e-ab-64-50-92,Wed Mar 13 00:52:34 2019,air_humidity_percent,SHT25-Top,16.00
